gdate,Day,Hour,jdate,D,D_hat,w,w_hat,reward_real,reward_hat,retailer_benefit,optimum_policy,consumer_cost,consume_real,consume_hat,w-price,price,,,,
5/6/2021 2:00,1400/02/16,2,1400-02-16 02:00:00,32729.4,32041.8,743.2,804.7663772,-9373307.407,-10340278.57,23882259.02,1690,42628873.84,25224.1857,25697.59091,59.67238005,802.87238,,,,
5/6/2021 3:00,1400/02/16,3,1400-02-16 03:00:00,31677.2,31107.26,739.8,807.4460076,-9008425.49,-10087871.16,23140864.83,1690,41157715.81,24353.678,24987.11014,63.07238005,802.87238,,,,
5/6/2021 4:00,1400/02/16,4,1400-02-16 04:00:00,31059.1,30428.08,738.9,809.3832406,-8816156.594,-9902396.049,22696025.27,1690,40328338.46,23862.92217,24468.99207,63.97238005,802.87238,,,,
5/6/2021 5:00,1400/02/16,5,1400-02-16 05:00:00,30615,30229.6,731.4,802.0756199,-8554626.99,-9707468.684,22424023.61,1690,39533277.59,23392.47194,24205.86898,71.47238005,802.87238,,,,
5/6/2021 6:00,1400/02/16,6,1400-02-16 06:00:00,29740.6,29400.37,737.7,791.7439784,-8554675.406,-9394269.275,20926890.66,1640,38036241.47,23192.83016,23730.57335,65.17238005,802.87238,,,,
5/6/2021 7:00,1400/02/16,7,1400-02-16 07:00:00,28816.2,28352.84,742.4,798.2944665,-8368685.539,-9169130.832,20236347.36,1640,36973718.44,22544.95027,22971.80105,60.47238005,802.87238,,,,
5/6/2021 8:00,1400/02/16,8,1400-02-16 08:00:00,29564.3,29152.46,749.2,821.6152071,-8571518.37,-9697652.466,21527187.62,1690,38670224.36,22881.78956,23606.31201,53.67238005,802.87238,,,,
5/6/2021 9:00,1400/02/16,9,1400-02-16 09:00:00,31686.3,31262.78,733.2,814.4959641,-8887626.914,-10268341.96,23196075.92,1690,40971329.75,24243.39038,25213.97874,69.67238005,802.87238,,,,
5/6/2021 10:00,1400/02/16,10,1400-02-16 10:00:00,33290.9,32778,754.8,840.3653989,-9612148.139,-11118808.46,25092443.95,1740,44316740.23,25469.39093,26461.8426,48.07238005,802.87238,,,,
5/6/2021 11:00,1400/02/16,11,1400-02-16 11:00:00,34191.5,33552.71,761.8,846.3884197,-10013391.07,-11500834.48,25715671.17,1740,45742453.31,26288.76627,27176.25669,41.07238005,802.87238,,,,
5/6/2021 12:00,1400/02/16,12,1400-02-16 12:00:00,35186.9,34618.04,768,843.4368721,-10433619.59,-11805712.45,26410099.58,1740,47277338.76,27170.88434,27994.30008,34.87238005,802.87238,,,,
5/6/2021 13:00,1400/02/16,13,1400-02-16 13:00:00,35837,35319.86,832,913.9068684,-11495792.86,-13036738.77,29236896.26,1890,52228481.98,27634.11745,28529.68771,-29.12761995,802.87238,,,,
5/6/2021 14:00,1400/02/16,14,1400-02-16 14:00:00,35896.9,35277.92,844.5,927.0202884,-11618211.17,-13135450.24,30142688.78,1940,53379111.12,27515.00573,28339.07823,-41.62761995,802.87238,,,,
5/6/2021 15:00,1400/02/16,15,1400-02-16 15:00:00,36111.7,35319.89,847.4,935.3556295,-11749519.38,-13324775.39,30298619.02,1940,53797657.78,27730.75143,28491.3566,-44.52761995,802.87238,,,,
5/6/2021 16:00,1400/02/16,16,1400-02-16 16:00:00,35823.2,34946.97,846.9,931.496245,-11645083.45,-13104512.12,30060788.09,1940,53350954.98,27500.49226,28136.47869,-44.02761995,802.87238,,,,
5/6/2021 17:00,1400/02/16,17,1400-02-16 17:00:00,35470.7,34583.18,840.7,926.4538599,-11400744.1,-12865211.93,29815244.41,1940,52616732.61,27122.02712,27773.02245,-37.82761995,802.87238,,,,
5/6/2021 18:00,1400/02/16,18,1400-02-16 18:00:00,34654.5,33849.18,831.2,920.5983088,-10944168.34,-12475216.91,29198493.39,1940,51086830.06,26333.41756,27102.4111,-28.32761995,802.87238,,,,
5/6/2021 19:00,1400/02/16,19,1400-02-16 19:00:00,33748.8,33285.14,770.2,873.1984219,-9747260.918,-11636054.53,27077693.41,1840,46572215.24,25310.98654,26651.57023,32.67238005,802.87238,,,,
5/6/2021 20:00,1400/02/16,20,1400-02-16 20:00:00,34103.9,33832.15,772,876.663018,-9886038.532,-11896438.85,27353080.71,1840,47125157.77,25611.49879,27140.27763,30.87238005,802.87238,,,,
5/6/2021 21:00,1400/02/16,21,1400-02-16 21:00:00,36107.7,35611.7,838.3,926.1851881,-11554355.68,-13242184.33,30369637.72,1940,53478349.07,27566.15932,28595.11143,-35.42761995,802.87238,,,,
5/6/2021 22:00,1400/02/16,22,1400-02-16 22:00:00,36250.5,35594.5,832.9,931.5739864,-11484557.16,-13348957.35,30530803.76,1940,53499918.07,27577.27736,28658.93112,-30.02761995,802.87238,,,,
5/6/2021 23:00,1400/02/16,23,1400-02-16 23:00:00,35571.2,34940.26,767.4,866.301336,-10374909.62,-12229712.53,27650202.18,1790,48400021.42,27039.11811,28234.31528,35.47238005,802.87238,,,,
5/7/2021 0:00,1400/02/16,24,1400-02-17 00:00:00,34704.5,34099.4,754.7,852.6760671,-9862081.879,-11661274.61,27057674.23,1790,46781837.98,26135.10502,27352.17993,48.17238005,802.87238,,,,
5/7/2021 1:00,1400/02/17,1,1400-02-17 01:00:00,33705.8,33156.17,762.4,775.0927253,-10338108.15,-10417824.71,22444434.17,1590,43120650.48,27119.90596,26881.49268,40.47238005,802.87238,,,,
5/7/2021 2:00,1400/02/17,2,1400-02-17 02:00:00,32764.2,31994.73,733.1,748.3240865,-9630348.542,-9691562.411,21199640.54,1540,40460337.62,26272.94651,25902.04588,69.77238005,802.87238,,,,
5/7/2021 3:00,1400/02/17,3,1400-02-17 03:00:00,31364.6,30911.38,737.6,749.8524258,-9302238.526,-9391276.966,20238926.77,1540,38843403.82,25222.9895,25048.33389,65.27238005,802.87238,,,,
5/7/2021 4:00,1400/02/17,4,1400-02-17 04:00:00,30922.7,30201.93,735.1,746.3309013,-9125567.074,-9112986.348,19984135.32,1540,38235269.47,24828.09706,24420.76653,67.77238005,802.87238,,,,
5/7/2021 5:00,1400/02/17,5,1400-02-17 05:00:00,30480.7,29900.2,733.7,739.5885166,-8969951.838,-8903000.573,19715066.56,1540,37654970.23,24451.27937,24075.55113,69.17238005,802.87238,,,,
5/7/2021 6:00,1400/02/17,6,1400-02-17 06:00:00,29350.9,28822.01,744.4,738.1056303,-8822763.136,-8556745.25,18859189.55,1540,36504715.82,23704.36093,23185.69294,58.47238005,802.87238,,,,
5/7/2021 7:00,1400/02/17,7,1400-02-17 07:00:00,27822.5,27324.49,759.7,743.6470823,-8614485.917,-8201494.272,17696152.06,1540,34925123.9,22678.65188,22057.49062,43.17238005,802.87238,,,,
5/7/2021 8:00,1400/02/17,8,1400-02-17 08:00:00,27559.4,27207.31,773.4,751.4474067,-8755786.736,-8291535.734,17357605.67,1540,34869179.14,22642.32412,22068.17313,29.47238005,802.87238,,,,
5/7/2021 9:00,1400/02/17,9,1400-02-17 09:00:00,28671.2,28139.1,765.3,744.1208603,-8971992.602,-8453866.607,18164386.96,1540,36108372.16,23446.99491,22721.75679,37.57238005,802.87238,,,,
5/7/2021 10:00,1400/02/17,10,1400-02-17 10:00:00,29686.3,29189.1,800.7,767.2579208,-9776084.512,-9036425.013,19273794.19,1590,38825963.22,24418.84479,23555.11691,2.172380049,802.87238,,,,
5/7/2021 11:00,1400/02/17,11,1400-02-17 11:00:00,30453.1,30027.18,812.1,768.8426497,-10233429.27,-9323954.757,19604936.9,1590,40071795.45,25202.38707,24254.52012,-9.227619951,802.87238,,,,
5/7/2021 12:00,1400/02/17,12,1400-02-17 12:00:00,31423.1,30934.46,817.3,771.6068673,-10655793.17,-9656131.42,20148614.67,1590,41460201.01,26075.59812,25028.63007,-14.42761995,802.87238,,,,
5/7/2021 13:00,1400/02/17,13,1400-02-17 13:00:00,32656.2,31859.25,888.1,842.576931,-11997202.1,-10848724.21,23016364.08,1740,47010768.28,27017.68292,25751.29656,-85.22761995,802.87238,,,,
5/7/2021 14:00,1400/02/17,14,1400-02-17 14:00:00,33232.7,32441.49,896.1,854.0577522,-12216307.29,-11120750.52,24372630.47,1790,48805245.05,27265.50003,26042.1511,-93.22761995,802.87238,,,,
5/7/2021 15:00,1400/02/17,15,1400-02-17 15:00:00,33552.2,32752.22,900.7,859.7966031,-12424815.84,-11338163.38,24535114.3,1790,49384745.98,27589.24356,26374.0595,-97.82761995,802.87238,,,,
5/7/2021 16:00,1400/02/17,16,1400-02-17 16:00:00,33292.2,32591.92,887.7,853.3943544,-12073183.28,-11159560.4,24543501.81,1790,48689868.38,27201.04379,26153.34948,-84.82761995,802.87238,,,,
5/7/2021 17:00,1400/02/17,17,1400-02-17 17:00:00,33028,32371.52,887.6,847.6707675,-12124050.35,-11120450.78,23286481.57,1740,47534582.27,27318.72544,26237.66492,-84.72761995,802.87238,,,,
5/7/2021 18:00,1400/02/17,18,1400-02-17 18:00:00,32614.7,31997.56,875.4,841.7573306,-11737573.92,-10880348.71,23185529.85,1740,46660677.7,26816.48144,25851.50926,-72.52761995,802.87238,,,,
5/7/2021 19:00,1400/02/17,19,1400-02-17 19:00:00,32124.4,31772.04,821.8,794.7522185,-10834339.39,-10208477.47,21573756.37,1640,43242435.15,26367.33851,25689.71116,-18.92761995,802.87238,,,,
5/7/2021 20:00,1400/02/17,20,1400-02-17 20:00:00,32816.5,32646.56,808.6,799.6707284,-10812183.52,-10584201.81,22234106.8,1640,43858473.84,26742.97186,26471.39987,-5.727619951,802.87238,,,,
5/7/2021 21:00,1400/02/17,21,1400-02-17 21:00:00,35303.6,34869.38,851.4,847.009421,-12205372.41,-11964924.18,25477317.19,1740,49888062.01,28671.30001,28252.16315,-48.52761995,802.87238,,,,
5/7/2021 22:00,1400/02/17,22,1400-02-17 22:00:00,35477.4,35097.65,853.7,849.6530545,-12153954.12,-11940055.65,26659827.21,1790,50967735.46,28473.59523,28105.72053,-50.82761995,802.87238,,,,
5/7/2021 23:00,1400/02/17,23,1400-02-17 23:00:00,34974.8,34611.49,795.6,790.9631966,-11255030.54,-11043428.79,23890768.7,1640,46400829.77,28293.18889,27924.00162,7.272380049,802.87238,,,,
5/8/2021 0:00,1400/02/17,24,1400-02-18 00:00:00,34027.7,33822.11,782.1,778.5379577,-10679219.34,-10543616.47,23428467.64,1640,44786906.32,27309.08922,27085.68378,20.77238005,802.87238,,,,
5/8/2021 1:00,1400/02/18,1,1400-02-18 01:00:00,33163.9,32702.7,787,745.7821894,-10802477.15,-9856969.591,20671576.34,1540,42276530.64,27452.29262,26433.90988,15.87238005,802.87238,,,,
5/8/2021 2:00,1400/02/18,2,1400-02-18 02:00:00,32227.3,31400.54,756.3,717.2773418,-10058688.19,-9077696.145,19516222.47,1490,39633598.86,26599.73078,25311.53744,46.57238005,802.87238,,,,
5/8/2021 3:00,1400/02/18,3,1400-02-18 03:00:00,31148.8,30375.16,760.5,715.882381,-9799256.736,-8756265.744,18799626.01,1490,38398139.48,25770.56341,24462.86143,42.37238005,802.87238,,,,
5/8/2021 4:00,1400/02/18,4,1400-02-18 04:00:00,30382,29767.93,760.3,712.4310437,-9554440.214,-8520603.076,18339800.14,1490,37448680.57,25133.34266,23919.79729,42.57238005,802.87238,,,,
5/8/2021 5:00,1400/02/18,5,1400-02-18 05:00:00,30449.5,29625.26,745.7,705.6220388,-9450398.169,-8494065.757,17597992.35,1440,36498788.69,25346.38103,24075.39813,57.17238005,802.87238,,,,
5/8/2021 6:00,1400/02/18,6,1400-02-18 06:00:00,29666,28808.73,747.5,706.6291087,-9105237.05,-8147430.757,18088664.91,1490,36299139.01,24361.83826,23059.99189,55.37238005,802.87238,,,,
5/8/2021 7:00,1400/02/18,7,1400-02-18 07:00:00,28981.4,28011.88,753.4,711.6647423,-8996000.448,-8005296.635,17590798.86,1490,35582799.76,23881.07366,22497.38159,49.47238005,802.87238,,,,
5/8/2021 8:00,1400/02/18,8,1400-02-18 08:00:00,30188.5,29369.7,750.1,717.9370561,-9311914.521,-8502024.845,18370578.73,1490,36994407.78,24828.4616,23684.59678,52.77238005,802.87238,,,,
5/8/2021 9:00,1400/02/18,9,1400-02-18 09:00:00,32813.8,31610.93,742.6,706.7673368,-9976510.869,-8942502.245,20081993.6,1490,40035015.34,26869.13781,25305.36367,60.27238005,802.87238,,,,
5/8/2021 10:00,1400/02/18,10,1400-02-18 10:00:00,34437.3,33136.84,767.8,728.0066241,-10982123.84,-9789414.778,20659780.78,1490,42624028.47,28606.73051,26893.75194,35.07238005,802.87238,,,,
5/8/2021 11:00,1400/02/18,11,1400-02-18 11:00:00,36013.2,34518.64,771.5,731.879802,-11401238.92,-10121178.79,22713809.75,1540,45516287.6,29556.03091,27658.03554,31.37238005,802.87238,,,,
5/8/2021 12:00,1400/02/18,12,1400-02-18 12:00:00,37149.9,35574.34,782.2,735.9871004,-11995628.41,-10516927.13,23242871.92,1540,47234128.74,30671.51217,28579.10723,20.67238005,802.87238,,,,
5/8/2021 13:00,1400/02/18,13,1400-02-18 13:00:00,37757.6,36347.82,858.9,800.1076952,-13560679.8,-11793542.35,24664680.38,1640,51786039.98,31576.85364,29479.88733,-56.02761995,802.87238,,,,
5/8/2021 14:00,1400/02/18,14,1400-02-18 14:00:00,37665.2,36429.57,865.2,811.4106468,-13498002.39,-11899073.57,25735442.38,1690,52731447.17,31202.03974,29329.35035,-62.32761995,802.87238,,,,
5/8/2021 15:00,1400/02/18,15,1400-02-18 15:00:00,37788.3,36768.78,875.3,815.5969311,-13767297.97,-12100686,25628282.1,1690,53162878.04,31457.32429,29673.2014,-72.42761995,802.87238,,,,
5/8/2021 16:00,1400/02/18,16,1400-02-18 16:00:00,37520.7,36420.57,862.5,812.1212057,-13386447.74,-11911402.46,25686459.15,1690,52459354.63,31041.03824,29334.05107,-59.62761995,802.87238,,,,
5/8/2021 17:00,1400/02/18,17,1400-02-18 17:00:00,36801.4,36104.67,858.8,806.5052415,-13049482.03,-11688457,25260199.03,1690,51359163.08,30390.03733,28985.44583,-55.92761995,802.87238,,,,
5/8/2021 18:00,1400/02/18,18,1400-02-18 18:00:00,35942.7,35301.96,858.7,799.3485042,-12904615.41,-11438386.37,23482883.47,1640,49292114.29,30056.16725,28619.27259,-55.82761995,802.87238,,,,
5/8/2021 19:00,1400/02/18,19,1400-02-18 19:00:00,35016.7,34491.98,814.1,748.7165427,-11965871.71,-10455994.02,21338966.4,1540,45270709.81,29396.56481,27930.44744,-11.22761995,802.87238,,,,
5/8/2021 20:00,1400/02/18,20,1400-02-18 20:00:00,35081.5,34862.16,820.2,751.991369,-12114273.42,-10635570.25,21262750.56,1540,45491297.4,29539.8035,28286.41573,-17.32761995,802.87238,,,,
5/8/2021 21:00,1400/02/18,21,1400-02-18 21:00:00,37116.5,36760.24,866.6,805.1341642,-13332024.1,-11870953.31,25334845.71,1690,51998893.91,30768.57628,29488.1371,-63.72761995,802.87238,,,,
5/8/2021 22:00,1400/02/18,22,1400-02-18 22:00:00,37457.8,36710.56,866.9,804.116963,-13461247.04,-11832878.39,25562238.88,1690,52484732.97,31056.05501,29430.7394,-64.02761995,802.87238,,,,
5/8/2021 23:00,1400/02/18,23,1400-02-18 23:00:00,36544.6,35962.87,814.6,745.5715495,-12498764.82,-10835152.92,22260260.26,1540,47257789.91,30686.87656,29065.36046,-11.72761995,802.87238,,,,
5/9/2021 0:00,1400/02/18,24,1400-02-19 00:00:00,35521.4,35013.79,800.2,733.681537,-11847026.29,-10303581.75,21905598.71,1540,45599651.29,29610.16317,28087.34098,2.672380049,802.87238,,,,
5/9/2021 1:00,1400/02/19,1,1400-02-19 01:00:00,34420.8,33950.89,759.7,791.4314359,-10347684.16,-10842031.59,23980693.34,1640,44676061.66,27241.50101,27398.53663,43.17238005,802.87238,,,,
5/9/2021 2:00,1400/02/19,2,1400-02-19 02:00:00,33034.3,32838.56,746.4,761.3927607,-9820304.567,-10052596.76,22198309.04,1590,41838918.17,26313.78501,26405.81124,56.47238005,802.87238,,,,
5/9/2021 3:00,1400/02/19,3,1400-02-19 03:00:00,32018.3,31864.22,762.3,762.4965411,-9818635.823,-9775081.064,21322011.99,1590,40959283.64,25760.55575,25639.6732,40.57238005,802.87238,,,,
5/9/2021 4:00,1400/02/19,4,1400-02-19 04:00:00,31087.9,31197.13,760.4,759.9847747,-9498472.614,-9524203.547,20725757.18,1590,39722702.41,24982.83171,25064.19566,42.47238005,802.87238,,,,
5/9/2021 5:00,1400/02/19,5,1400-02-19 05:00:00,31115.8,30871.84,748,755.5188743,-9279353.876,-9343551.801,20890951.77,1590,39449659.53,24811.10662,24734.13205,54.87238005,802.87238,,,,
5/9/2021 6:00,1400/02/19,6,1400-02-19 06:00:00,30191.2,30105.31,747.6,760.9242994,-8996494.541,-9207568.671,20274604.07,1590,38267593.15,24067.66865,24201.011,55.27238005,802.87238,,,,
5/9/2021 7:00,1400/02/19,7,1400-02-19 07:00:00,29284.9,29233.97,759.4,770.9401968,-8930313.115,-9113828.019,19535206.94,1590,37395833.17,23519.39193,23643.41114,43.47238005,802.87238,,,,
5/9/2021 8:00,1400/02/19,8,1400-02-19 08:00:00,30387.4,30235.33,767.3,781.1555022,-9271408.452,-9472176.983,21089946.97,1640,39632763.88,24166.31944,24251.70649,35.57238005,802.87238,,,,
5/9/2021 9:00,1400/02/19,9,1400-02-19 09:00:00,32586.5,32287.17,761.3,770.7369082,-9973652.296,-10061804.99,21713294.78,1590,41660599.37,26201.63482,26109.57093,41.57238005,802.87238,,,,
5/9/2021 10:00,1400/02/19,10,1400-02-19 10:00:00,34231.6,34086.74,781.2,799.8254042,-10725034.13,-11054227.13,23580797.01,1640,45030865.28,27457.84468,27641.60046,21.67238005,802.87238,,,,
5/9/2021 11:00,1400/02/19,11,1400-02-19 11:00:00,35723.3,35436.78,779.3,807.3602787,-10991595.01,-11490112.42,25689838.5,1690,47673028.52,28208.89261,28463.40779,23.57238005,802.87238,,,,
5/9/2021 12:00,1400/02/19,12,1400-02-19 12:00:00,36967.8,36543.11,781.5,812.2185784,-11422495.68,-11953578.75,26557485.16,1690,49402476.53,29232.23463,29434.3889,21.37238005,802.87238,,,,
5/9/2021 13:00,1400/02/19,13,1400-02-19 13:00:00,38069.5,37283.7,853.3,883.6296268,-12861666.37,-13263358.61,29744770.2,1840,55468102.93,30145.70811,30020.17635,-50.42761995,802.87238,,,,
5/9/2021 14:00,1400/02/19,14,1400-02-19 14:00:00,37974.8,37256.69,855.6,894.1916779,-12881204.06,-13485919.2,29640620.09,1840,55403028.21,30110.34142,30163.37444,-52.72761995,802.87238,,,,
5/9/2021 15:00,1400/02/19,15,1400-02-19 15:00:00,38197.4,37526.22,862.6,898.8510381,-12942577.83,-13517774.24,30830522.75,1890,56715678.42,30008.29546,30077.89649,-59.72761995,802.87238,,,,
5/9/2021 16:00,1400/02/19,16,1400-02-19 16:00:00,38073.5,37149.99,855,890.7994001,-12901205.48,-13372943.05,29725584.54,1840,55527995.49,30178.25842,30024.58926,-52.12761995,802.87238,,,,
5/9/2021 17:00,1400/02/19,17,1400-02-19 17:00:00,37724.6,36656.18,848.3,887.3340008,-12633855.37,-13120238.76,29539064.87,1840,54806775.61,29786.29109,29572.26646,-45.42761995,802.87238,,,,
5/9/2021 18:00,1400/02/19,18,1400-02-19 18:00:00,36959.8,35771.83,833.3,877.4072827,-12050631.91,-12594198.8,29116455.4,1840,53217719.23,28922.67349,28707.7599,-30.42761995,802.87238,,,,
5/9/2021 19:00,1400/02/19,19,1400-02-19 19:00:00,35796.5,35067.98,786.4,822.0976709,-11164069.23,-11675450,25655780.67,1690,47983919.14,28392.85156,28404.04594,16.47238005,802.87238,,,,
5/9/2021 20:00,1400/02/19,20,1400-02-19 20:00:00,35668.5,35275.93,800.4,818.036322,-11418770.92,-11660156.35,25382655.19,1690,48220197.02,28532.66096,28507.67388,2.472380049,802.87238,,,,
5/9/2021 21:00,1400/02/19,21,1400-02-19 21:00:00,37815,37221.72,852.9,869.831281,-12936927.47,-13105784.58,28428173.82,1790,54302028.75,30336.32891,30134.08431,-50.02761995,802.87238,,,,
5/9/2021 22:00,1400/02/19,22,1400-02-19 22:00:00,38245.4,37220.88,853,870.3089947,-13086428.52,-13115979.56,28750254.45,1790,54923111.48,30683.3025,30140.97209,-50.12761995,802.87238,,,,
5/9/2021 23:00,1400/02/19,23,1400-02-19 23:00:00,37187.4,36470.41,796.9,808.1540378,-11828233.51,-11842339.01,26512223.22,1690,50168690.23,29685.61552,29307.13318,5.972380049,802.87238,,,,
5/10/2021 0:00,1400/02/19,24,1400-02-20 00:00:00,36110.3,35521.86,787.3,794.7443465,-11443606.84,-11413143.94,24788425.13,1640,47675638.82,29070.51147,28721.54797,15.57238005,802.87238,,,,
5/10/2021 1:00,1400/02/20,1,1400-02-20 01:00:00,34856.4,34375.98,776.9,765.0072382,-10989212.08,-10596542.64,23002518.59,1590,44980942.76,28289.90111,27703.11733,25.97238005,802.87238,,,,
5/10/2021 2:00,1400/02/20,2,1400-02-20 02:00:00,33568.5,33328.5,753,736.3956314,-10260883.4,-9861017.362,21448380.43,1540,41970147.22,27253.34235,26781.84645,49.87238005,802.87238,,,,
5/10/2021 3:00,1400/02/20,3,1400-02-20 03:00:00,32095.6,32227.73,753.6,740.3121812,-9822023.894,-9609799.465,20499043.5,1540,40143091.29,26066.94239,25961.47871,49.27238005,802.87238,,,,
5/10/2021 4:00,1400/02/20,4,1400-02-20 04:00:00,31862.2,31620.56,755.3,740.0674862,-9782555.679,-9424185.911,20326681.96,1540,39891793.32,25903.76189,25468.45007,47.57238005,802.87238,,,,
5/10/2021 5:00,1400/02/20,5,1400-02-20 05:00:00,31529.8,31514.53,750.1,731.058698,-9583766.478,-9225079.192,20184554.44,1540,39352087.39,25553.3035,25237.58822,52.77238005,802.87238,,,,
5/10/2021 6:00,1400/02/20,6,1400-02-20 06:00:00,30678.3,30627.2,745.8,736.5046539,-9247114.543,-9063744.528,19694444.54,1540,38188673.63,24797.84002,24612.86424,57.07238005,802.87238,,,,
5/10/2021 7:00,1400/02/20,7,1400-02-20 07:00:00,29666.9,29847.97,761.6,744.1368139,-9218811.174,-8967545.603,18844334.6,1540,37281956.95,24209.06296,24101.8733,41.27238005,802.87238,,,,
5/10/2021 8:00,1400/02/20,8,1400-02-20 08:00:00,30779.4,30774.33,759.6,749.2196524,-9528194.182,-9338150.229,19578206.26,1540,38634594.63,25087.39911,24927.67027,43.27238005,802.87238,,,,
5/10/2021 9:00,1400/02/20,9,1400-02-20 09:00:00,32703.2,32773.39,763,741.1461319,-10189336.02,-9788632.17,20752592.64,1540,41131264.68,26708.61343,26414.85059,39.87238005,802.87238,,,,
5/10/2021 10:00,1400/02/20,10,1400-02-20 10:00:00,34958.8,34640.44,772.9,767.6809151,-10938993.07,-10732707.8,23129127.27,1590,45007113.41,28306.36063,27961.37714,29.97238005,802.87238,,,,
5/10/2021 11:00,1400/02/20,11,1400-02-20 11:00:00,36321.8,36115.12,767.3,773.2638875,-11245483.53,-11308572,24114842.44,1590,46605809.51,29311.82988,29248.93347,35.57238005,802.87238,,,,
5/10/2021 12:00,1400/02/20,12,1400-02-20 12:00:00,37627.7,37185.53,771.5,780.6172367,-11573716.1,-11637738.52,26057738.01,1640,49205170.22,30003.15257,29816.76031,31.37238005,802.87238,,,,
5/10/2021 13:00,1400/02/20,13,1400-02-20 13:00:00,38285.6,37969.32,853.3,852.4566258,-13106960.3,-12979789.61,28776021.84,1790,54989942.44,30720.63824,30452.66872,-50.42761995,802.87238,,,,
5/10/2021 14:00,1400/02/20,14,1400-02-20 14:00:00,38330.3,37947.04,856.4,860.8235491,-13192369.33,-13159498.19,28763185.45,1790,55147924.11,30808.89615,30574.20584,-53.52761995,802.87238,,,,
5/10/2021 15:00,1400/02/20,15,1400-02-20 15:00:00,38413.7,38089.38,865.8,867.7927785,-13434115.99,-13365477.33,28680549.78,1790,55548781.76,31032.83897,30803.38455,-62.92761995,802.87238,,,,
5/10/2021 16:00,1400/02/20,16,1400-02-20 16:00:00,38647.1,37742.24,829.3,857.852158,-12683475.81,-13022309.73,29386266.03,1790,54753217.64,30588.38974,30360.26572,-26.42761995,802.87238,,,,
5/10/2021 17:00,1400/02/20,17,1400-02-20 17:00:00,38105.6,36826.75,857.7,854.3721481,-13144259.98,-12630822.78,28575011.26,1790,54863531.22,30650.01744,29567.49658,-54.82761995,802.87238,,,,
