Day,Hour,??? ?????? ?? ????? ??? ???? ???,??? ????? ????? ?? ????? ??? ???? ???,??? ????? ?? ????? ??? ???? ???,??? ??????? ?? ????? ??? ???? ???,??? ?????? ?? ????? ??? ???? ???,W (rial/Kw)
1397/10/12,8,132.6,17.5,316.1,1.1,0,465.00
1397/10/12,9,136.3,15.5,336.8,1.7,0,486.80
1397/10/12,10,142.6,14,366.2,2.5,0,520.30
1397/10/12,11,150.7,13.6,378.6,1.5,0,541.40
1397/10/12,12,151.2,12.8,420.2,1.1,0,583.10
1397/10/12,13,153.8,12.8,393.3,1.1,0,558.80
1397/10/12,14,153.4,13,373.8,1.5,0,538.70
1397/10/12,15,151.7,13.7,368.2,1.6,0,532.00
1397/10/12,16,158.7,14.3,350.5,1.3,0,522.20
1397/10/12,17,164.2,14.5,348.9,1.3,0,526.30
1397/10/12,18,159,13.3,425.6,1.2,0,596.70
1397/10/12,19,167.4,13.3,438.3,1.4,0,617.50
1397/10/12,20,175.3,13.8,441.7,1.4,0,629.50
1397/10/12,21,171.7,13.9,411.7,1.5,0,595.90
1397/10/12,22,160.9,13.3,383.4,1.2,0,556.40
1397/10/12,23,150.4,13.9,371.7,1.2,0,534.80
1397/10/12,24,143.4,15.1,331.6,1.4,0,488.70
1397/10/13,1,135.6,18.2,286.1,0.1,0,439.80
1397/10/13,2,128.6,20.2,274.8,0.6,0,423.00
1397/10/13,3,123.8,21.6,270.3,0.8,0,415.00
1397/10/13,4,120.6,22.1,268.2,1.1,0,409.90
1397/10/13,5,122.2,23.1,268,1.2,0,412.10
1397/10/13,6,124.1,21.5,273.5,1.1,0,418.00
1397/10/13,7,127.2,21.7,268,1,0,416.00
1397/10/13,8,132,18.9,279.5,0.7,0,429.70
1397/10/13,9,135.6,16.3,288,0.9,0,439.00
1397/10/13,10,141.2,14.5,315.3,1.4,0,469.60
1397/10/13,11,146.5,14.2,318,1.1,0,477.60
1397/10/13,12,147.8,12.9,336.6,1,0,496.20
1397/10/13,13,150.7,13.7,330,1.1,0,493.30
1397/10/13,14,153.5,14.5,329.4,1.1,0,496.30
1397/10/13,15,155.4,15.8,327.3,1,0,497.50
1397/10/13,16,162.6,16.2,306.4,1,0,484.30
1397/10/13,17,168.9,16.5,308.6,1,0,493.00
1397/10/13,18,165.3,14.3,336.3,2.4,0,513.50
1397/10/13,19,172.9,14.1,359.1,2.2,0,543.90
1397/10/13,20,178.8,15,362.8,2,0,554.60
1397/10/13,21,174.9,14.8,342.8,1.5,0,531.00
1397/10/13,22,166.3,15.2,335.2,1.3,0,515.40
1397/10/13,23,153.8,15.9,335.1,1.1,0,503.70
1397/10/13,24,143.6,16.7,299.9,1,0,459.20
1397/10/14,1,119,16.7,291.2,-0.6,0,427.40
1397/10/14,2,114.2,18.4,280.9,0,0,413.60
1397/10/14,3,111.8,21.5,279.1,0.6,0,411.70
1397/10/14,4,111.9,22.8,280.9,1,0,414.70
1397/10/14,5,112.8,24.1,279.6,1,0,415.50
1397/10/14,6,115.9,23.6,279.2,1,0,417.70
1397/10/14,7,123.6,23.6,280.3,0.9,0,426.60
1397/10/14,8,137,29.7,286.4,0.5,0,452.60
1397/10/14,9,147.5,28.7,294.6,0.6,0,470.20
1397/10/14,10,151.7,24.1,310.9,0.9,0,485.80
1397/10/14,11,156.8,20.9,328.6,1,0,505.40
1397/10/14,12,156.9,18.7,342.5,0.9,0,517.30
1397/10/14,13,156.3,18.2,334,0.9,0,507.50
1397/10/14,14,156.5,20.6,326.7,0.9,0,502.80
1397/10/14,15,156.4,21.3,321.6,0.9,0,498.50
1397/10/14,16,163.9,22.3,317.6,0.8,0,503.00
1397/10/14,17,167.9,20.1,320.6,0.6,0,508.10
1397/10/14,18,157.7,14.9,338,1.6,0,508.90
1397/10/14,19,156.3,14.1,366.5,2.1,0,534.70
1397/10/14,20,163.2,14.6,363.2,2.1,0,538.90
1397/10/14,21,160.1,14.3,346.6,2.1,0,518.90
1397/10/14,22,151.4,14.1,328.1,0.8,0,492.80
1397/10/14,23,141.7,15.1,317.4,0.8,0,473.40
1397/10/14,24,131,15.6,306.5,1.1,0,452.00
1397/10/15,1,137.8,17.6,290.6,-0.3,0,446.20
1397/10/15,2,133.1,22.6,284.5,0,0,440.10
1397/10/15,3,128.4,26.3,272,0.7,0,426.00
1397/10/15,4,126.9,27.4,277.6,0.9,0,431.00
1397/10/15,5,127,26.5,276.4,1,0,428.90
1397/10/15,6,128.6,26.5,277.3,1,0,431.30
1397/10/15,7,127.5,21.1,280.7,1.1,0,428.10
1397/10/15,8,130.7,18.7,297.5,0.7,0,446.20
1397/10/15,9,135.3,14.1,295.5,0.4,0,444.60
1397/10/15,10,141.8,13.6,313.2,0.9,0,467.70
1397/10/15,11,147.5,13,320.1,0.9,0,479.70
1397/10/15,12,149.3,13.2,340.9,0.9,0,502.50
1397/10/15,13,151.9,13.4,328.6,1,0,492.90
1397/10/15,14,153.1,14.3,327.8,1,0,494.20
1397/10/15,15,152.1,14.7,322.5,1.1,0,488.20
1397/10/15,16,157.9,14.2,315.5,1.2,0,486.40
1397/10/15,17,164.5,15.2,321.9,0.9,0,500.60
1397/10/15,18,157.4,14,346.5,1.6,0,516.20
1397/10/15,19,158.4,13.5,362.8,1.6,0,533.10
1397/10/15,20,165.7,13.6,361,1.6,0,538.70
1397/10/15,21,161,13.8,340.2,1.6,0,513.40
1397/10/15,22,152.8,14.3,323.8,0.9,0,489.90
1397/10/15,23,142.4,14.3,315.6,1.1,0,471.10
1397/10/15,24,135.5,15.3,297.7,1.5,0,447.00
1397/10/16,1,136.9,17.3,288.4,-0.2,0,442.80
1397/10/16,2,132.3,20.3,273.9,0.3,0,426.30
1397/10/16,3,127,22.6,261.2,0.9,0,409.90
1397/10/16,4,124.6,24.9,259.5,1.3,0,407.60
1397/10/16,5,124.9,24.3,258.5,1.4,0,406.20
1397/10/16,6,125.8,24.1,261.3,1.3,0,409.90
1397/10/16,7,127.7,19.6,271.3,0.9,0,417.70
1397/10/16,8,131.6,18.7,283.1,0.4,0,433.00
1397/10/16,9,134.8,14.5,293.9,0.3,0,442.90
1397/10/16,10,139.6,13.2,324.6,1,0,476.30
1397/10/16,11,146.4,13.5,338.4,1,0,497.30
1397/10/16,12,149.1,13.4,378.4,1,0,539.80
1397/10/16,13,148.8,13.5,359.7,1.1,0,521.00
1397/10/16,14,149.6,13.8,340.7,1,0,503.10
1397/10/16,15,149.2,14.3,334.8,1.1,0,497.20
1397/10/16,16,154.2,14.5,322.2,1,0,490.00
1397/10/16,17,160.4,14.1,323,0.9,0,496.50
1397/10/16,18,155.4,14,385.4,1.6,0,553.20
1397/10/16,19,159.1,12.8,403.9,1.7,0,574.20
1397/10/16,20,167,12.9,403.3,1.8,0,581.40
1397/10/16,21,163.5,13.8,375.4,1.3,0,551.30
1397/10/16,22,154.7,13.3,345.3,0.8,0,512.50
1397/10/16,23,147.3,13.6,332,1.1,0,491.80
1397/10/16,24,140,15.3,298.2,1.2,0,452.30
1397/10/17,1,141.7,19,289.4,-0.4,0,450.40
1397/10/17,2,136.2,20.3,285.5,0.3,0,441.70
1397/10/17,3,130.8,23.1,280,0.9,0,433.00
1397/10/17,4,128.9,23.9,279.8,1.2,0,431.50
1397/10/17,5,128.5,23.4,279.2,1.3,0,429.80
1397/10/17,6,129.9,23.6,282,1.2,0,434.30
1397/10/17,7,129.5,19.3,283.1,0.9,0,431.10
1397/10/17,8,134.3,18.4,291.7,0.3,0,444.10
1397/10/17,9,134.5,14.9,293.4,0.1,0,442.70
1397/10/17,10,143,14.6,311.6,0.7,0,468.50
1397/10/17,11,148.6,14.8,322.1,0.6,0,484.90
1397/10/17,12,150.9,13.8,346.3,0.5,0,510.40
1397/10/17,13,154.4,13.4,333.8,0.8,0,500.80
1397/10/17,14,156.1,14,321.8,0.8,0,491.00
1397/10/17,15,155,15,311.1,0.8,0,480.40
1397/10/17,16,160.3,15,310,0.7,0,484.50
1397/10/17,17,170.1,15.3,310.1,0.7,0,494.80
1397/10/17,18,165.6,14,346.6,1.4,0,524.80
1397/10/17,19,168,13.7,363.5,1.3,0,543.90
1397/10/17,20,175.2,13.3,360.1,1.5,0,547.20
1397/10/17,21,171.9,13.6,345.2,1.5,0,529.40
1397/10/17,22,162,13.7,322.2,1,0,496.90
1397/10/17,23,151.7,14.1,307,0.9,0,471.80
1397/10/17,24,147.1,15.2,299.1,1.5,0,459.90
1397/10/18,1,138.8,18.1,293.3,0.1,0,450.10
1397/10/18,2,134.1,21.5,286.9,0.2,0,442.20
1397/10/18,3,127.8,23.6,278.6,0.7,0,429.40
1397/10/18,4,125,24.7,276.2,1,0,425.00
1397/10/18,5,125.5,25.1,276.1,1.3,0,425.40
1397/10/18,6,128.1,23.5,281.4,1.2,0,431.80
1397/10/18,7,129.9,20.8,285.7,0.6,0,435.80
1397/10/18,8,134.3,18.3,289.7,-0.1,0,442.40
1397/10/18,9,137.2,14.8,299.7,-0.3,0,452.10
1397/10/18,10,143.6,14.4,322.1,0.7,0,479.50
1397/10/18,11,150.8,13.3,327.2,0.7,0,490.60
1397/10/18,12,154.8,14,344.1,0.9,0,512.10
1397/10/18,13,155.6,13.1,330,0.9,0,497.80
1397/10/18,14,155.6,13.7,320.3,0.7,0,488.90
1397/10/18,15,154.6,14.6,314.8,0.7,0,483.30
1397/10/18,16,160.2,14.7,310.4,0.8,0,484.50
1397/10/18,17,163.7,14.9,310.3,0.9,0,488.10
1397/10/18,18,156.9,12.9,343,1.9,0,510.80
1397/10/18,19,163.6,13.1,357.7,1.8,0,532.60
1397/10/18,20,172.3,13.7,357.1,1.8,0,541.30
1397/10/18,21,169.1,13.6,341.8,1.9,0,522.70
1397/10/18,22,159,13.1,324.1,1.1,0,495.20
1397/10/18,23,148.5,13.2,313.2,1.2,0,473.60
1397/10/18,24,142.3,15.5,297.4,1.6,0,453.50
1397/10/19,1,140.1,17.2,283.2,-0.2,0,440.80
1397/10/19,2,137.3,20.9,276.9,0.2,0,434.90
1397/10/19,3,132,22.2,269.8,0.7,0,423.30
1397/10/19,4,131.3,24,267.6,0.9,0,422.10
1397/10/19,5,131.4,24.5,263.6,0.9,0,418.50
1397/10/19,6,132.4,23.2,267.3,0.7,0,422.20
1397/10/19,7,132.3,19.4,278.6,0.2,0,430.10
1397/10/19,8,135.9,16.8,284,-0.5,0,437.20
1397/10/19,9,138.6,14.6,292.5,-0.5,0,446.20
1397/10/19,10,144.3,13.4,314.2,0.7,0,471.20
1397/10/19,11,151.2,14.2,323.1,0.6,0,488.00
1397/10/19,12,152.9,14,345,0.7,0,511.20
1397/10/19,13,153.9,14.4,330.8,0.7,0,498.50
1397/10/19,14,154.2,14.2,321.9,0.7,0,489.60
1397/10/19,15,152.3,13.9,315.3,0.7,0,480.80
1397/10/19,16,157.4,14.1,304.8,0.7,0,475.50
1397/10/19,17,163.3,14.2,304.9,0.7,0,481.70
1397/10/19,18,159.1,12.9,348.4,1.2,0,519.20
1397/10/19,19,164,12.9,367.7,1.4,0,543.10
1397/10/19,20,171.7,13.5,359.3,1.3,0,543.20
1397/10/19,21,169.1,13.6,340.6,1.3,0,522.00
1397/10/19,22,157.3,13.4,314.2,0.9,0,484.10
1397/10/19,23,149.9,13.4,306.8,1.2,0,469.00
1397/10/19,24,142.8,14.4,295.2,2.1,0,450.40
1397/10/20,1,136.4,16,286.7,0.3,0,438.70
1397/10/20,2,131.7,17.5,277.7,0.9,0,426.00
1397/10/20,3,129.8,21.2,274.3,0.8,0,424.40
1397/10/20,4,126.6,21.6,275.4,0.8,0,422.70
1397/10/20,5,127.1,21.5,276.6,1.1,0,424.00
1397/10/20,6,129.3,21.9,280.4,1,0,430.60
1397/10/20,7,133.5,19.5,280.8,0.4,0,433.40
1397/10/20,8,137.5,18.7,286,-0.4,0,442.50
1397/10/20,9,139.4,14.8,288.8,-0.7,0,443.80
1397/10/20,10,144.5,13.6,309.6,0.5,0,467.30
1397/10/20,11,151.7,13.7,319.3,0.6,0,484.10
1397/10/20,12,154.4,13.5,342.8,0.7,0,510.00
1397/10/20,13,157.7,14.7,335.1,0.9,0,506.60
1397/10/20,14,159.8,15.6,325.1,1,0,499.40
1397/10/20,15,162.5,16.9,324.3,0.9,0,502.70
1397/10/20,16,166.7,16.9,313.4,0.9,0,496.10
1397/10/20,17,173.2,16.4,310.5,0.7,0,499.30
1397/10/20,18,165.3,13.8,342.9,1.4,0,520.60
1397/10/20,19,167.1,12.8,363.8,1.5,0,542.30
1397/10/20,20,172.2,13.6,359.2,1.4,0,543.60
1397/10/20,21,169.2,13.9,341.1,1.2,0,523.00
1397/10/20,22,157.2,5.7,317.5,1.1,0,479.30
1397/10/20,23,147.6,13.9,306.8,1,0,467.30
1397/10/20,24,138.2,14.8,298.7,1.5,0,450.10
1397/10/21,1,120.7,17.4,276.7,0.1,0,414.70
1397/10/21,2,116.6,19.6,267.2,0.2,0,403.20
1397/10/21,3,113.5,21,263.4,0.8,0,397.20
1397/10/21,4,112.6,22.2,265.3,1,0,399.10
1397/10/21,5,114.3,24.9,267.6,1.1,0,405.70
1397/10/21,6,117.2,25.3,267.8,1.4,0,408.90
1397/10/21,7,123.4,24.6,274.7,0.9,0,421.80
1397/10/21,8,137,28.9,280.7,-0.1,0,446.80
1397/10/21,9,146.4,24.4,285,-0.4,0,456.30
1397/10/21,10,151.6,21.7,302.1,0.7,0,474.70
1397/10/21,11,153.3,18.6,310.3,0.7,0,481.60
1397/10/21,12,153,16.6,330.4,0.9,0,499.10
1397/10/21,13,149.1,17.2,313.6,1,0,479.00
1397/10/21,14,150.9,18.5,316.4,1,0,484.70
1397/10/21,15,152.8,20.6,312.2,1,0,484.70
1397/10/21,16,157.6,20,308,0.9,0,484.70
1397/10/21,17,165.1,18,307.2,0.8,0,489.50
1397/10/21,18,154.9,14.2,328.9,1.4,0,496.60
1397/10/21,19,153.8,13.4,357.8,1.7,0,523.30
1397/10/21,20,157.5,13.4,353.8,1.7,0,523.10
1397/10/21,21,154.1,13.7,332.4,1.8,0,498.50
1397/10/21,22,145,13.7,314.7,0.7,0,472.70
1397/10/21,23,136.7,14.8,302.8,0.8,0,453.60
1397/10/21,24,129.7,15.8,289.4,1,0,433.90
1397/10/22,1,141.3,20.4,282.3,0,0,444.00
1397/10/22,2,136.8,24.7,280.5,0.4,0,441.50
1397/10/22,3,132.3,25.9,271.2,1,0,428.40
1397/10/22,4,131.3,27.9,274.9,0.9,0,433.30
1397/10/22,5,130.8,25,272.6,1,0,427.30
1397/10/22,6,132.4,23.9,277.1,1.3,0,432.10
1397/10/22,7,132,22.3,275.4,1,0,428.70
1397/10/22,8,134.9,18.7,282.1,0.4,0,435.20
1397/10/22,9,132.5,14.9,287.4,0,0,434.80
1397/10/22,10,140.7,13.5,310.9,0.8,0,464.30
1397/10/22,11,150.6,14.8,318.9,0.7,0,483.60
1397/10/22,12,150.9,14.2,339.2,0.8,0,503.60
1397/10/22,13,154.1,13.7,324.4,0.8,0,491.40
1397/10/22,14,153.8,14.5,314.5,0.8,0,482.10
1397/10/22,15,153.9,15,306.8,0.8,0,474.90
1397/10/22,16,157.8,14.7,305.7,0.8,0,477.40
1397/10/22,17,166.1,15.7,304.4,0.7,0,485.50
1397/10/22,18,159.2,14.2,332.9,1.4,0,504.90
1397/10/22,19,160,13.7,354.7,1.4,0,526.90
1397/10/22,20,168.2,13.6,352.6,1.5,0,532.90
1397/10/22,21,165.9,13.8,336.4,1.7,0,514.40
1397/10/22,22,158.4,14.5,316.8,0.9,0,488.80
1397/10/22,23,151.2,13.7,307.6,1,0,471.60
1397/10/22,24,144.8,17.8,292.6,1.6,0,453.50
1397/10/23,1,144.5,19.1,291.2,-0.2,0,455.00
1397/10/23,2,140.2,21.8,287,0.5,0,448.50
1397/10/23,3,136.8,24.2,281.1,1.1,0,441.00
1397/10/23,4,133.1,24.4,280.6,1.2,0,436.90
1397/10/23,5,134.7,24.6,280.2,1.3,0,438.10
1397/10/23,6,135.5,23.5,283.5,1.2,0,441.20
1397/10/23,7,138.2,20.3,286.5,1,0,444.10
1397/10/23,8,141.8,18.4,289.6,0.6,0,449.20
1397/10/23,9,144.6,15,292.2,0.9,0,450.90
1397/10/23,10,150.6,15.4,309.7,1.3,0,474.40
1397/10/23,11,155.6,15.8,314.7,0.8,0,485.40
1397/10/23,12,156.3,16.2,331.2,0.8,0,502.90
1397/10/23,13,157.8,16.7,324.3,1.1,0,497.80
1397/10/23,14,158.3,15,314.5,1.2,0,486.60
1397/10/23,15,156.5,15.2,315.3,1.1,0,485.80
1397/10/23,16,160.4,16.9,305.2,1.1,0,481.40
1397/10/23,17,166.9,16.8,306.1,1.1,0,488.60
1397/10/23,18,162.4,15.7,335.8,2.1,0,511.70
1397/10/23,19,165.5,15.9,361.8,1.9,0,541.20
1397/10/23,20,173.5,14.4,358.7,2.1,0,544.50
1397/10/23,21,173.7,15.7,336.5,2.2,0,523.70
1397/10/23,22,163.6,16.7,318.8,1.2,0,497.90
1397/10/23,23,154.7,15.8,309.6,1.1,0,479.00
1397/10/23,24,147.3,16.7,299.9,1.2,0,462.70
1397/10/24,1,141.3,19.2,287.5,-0.3,0,448.40
1397/10/24,2,137.2,20.1,279.8,0.6,0,436.60
1397/10/24,3,134,22.4,277.5,1.2,0,432.70
1397/10/24,4,132.6,24,275.9,1.3,0,431.30
1397/10/24,5,133.3,23.9,276.1,1.5,0,431.80
1397/10/24,6,133.6,22.4,276.7,1.4,0,431.30
1397/10/24,7,136,20.3,282.7,0.6,0,438.30
1397/10/24,8,138.6,18.4,283.2,-0.2,0,440.50
1397/10/24,9,139.6,16.4,287.3,-0.1,0,443.50
1397/10/24,10,145.4,17.1,304.8,1.4,0,465.90
1397/10/24,11,151.5,17,312,1.4,0,479.10
1397/10/24,12,155.7,17,339,1.5,0,510.20
1397/10/24,13,158.2,16.6,322,1.5,0,495.30
1397/10/24,14,159.1,17,314.3,1.6,0,488.80
1397/10/24,15,157.6,17.1,308,1.6,0,481.00
1397/10/24,16,161.8,15.7,303.2,1.6,0,479.00
1397/10/24,17,164.5,17.3,298.7,1.6,0,478.90
1397/10/24,18,161.1,16.3,332.5,1.9,0,508.00
1397/10/24,19,163.9,16.6,356.3,1.1,0,535.60
1397/10/24,20,170.2,16.2,355.7,1,0,541.00
1397/10/24,21,170.2,17,335,1.1,0,521.00
1397/10/24,22,162.6,16.7,313.8,1.5,0,491.60
1397/10/24,23,152.7,17.6,300.1,1.3,0,468.90
1397/10/24,24,145.6,19,296.9,2,0,459.50
1397/10/25,1,141.7,19.4,287.6,0.2,0,448.50
1397/10/25,2,138.1,21.1,286.4,0.4,0,445.20
1397/10/25,3,133.7,22.4,284.3,0.7,0,439.70
1397/10/25,4,129.4,24.4,278.2,1,0,431.00
1397/10/25,5,130.5,24.4,278.5,0.8,0,432.60
1397/10/25,6,132.5,23,282.5,0.6,0,437.50
1397/10/25,7,134.1,21,283.6,0.2,0,438.50
1397/10/25,8,138.4,18.5,286.7,-0.1,0,443.80
1397/10/25,9,139.8,16.4,285.5,-0.2,0,441.90
1397/10/25,10,147.7,15.2,310.5,1.5,0,471.90
1397/10/25,11,156.1,15.8,317.6,1.5,0,488.10
1397/10/25,12,159.8,16.9,337.7,1.3,0,513.10
1397/10/25,13,163.3,17.2,331.3,1.3,0,510.50
1397/10/25,14,164.9,15.7,317.3,1.3,0,496.50
1397/10/25,15,161,17.2,308.5,1.3,0,485.50
1397/10/25,16,167.1,16.1,305.9,1.2,0,487.90
1397/10/25,17,173.5,16.6,306.4,1.2,0,495.30
1397/10/25,18,170.4,16.2,342.6,1.8,0,527.40
1397/10/25,19,172.3,13.7,366.7,1.3,0,551.30
1397/10/25,20,180.8,16,364.6,1.4,0,560.00
1397/10/25,21,178.8,15.8,341.7,1.6,0,534.70
1397/10/25,22,169.6,15.2,321.9,1.2,0,505.60
1397/10/25,23,159.5,13.7,310,1.2,0,482.00
1397/10/25,24,152.2,16.4,300.5,1.8,0,467.40
1397/10/26,1,147.6,18.9,292.5,0.2,0,458.80
1397/10/26,2,141.3,20.1,281.3,0.6,0,442.20
1397/10/26,3,136.3,22,278.8,0.9,0,436.10
1397/10/26,4,134.5,23.5,280.6,1.1,0,437.40
1397/10/26,5,136.5,23.6,280.8,1.4,0,439.60
1397/10/26,6,137.5,21.5,283.9,1.4,0,441.50
1397/10/26,7,138.7,18.8,286.1,0.7,0,442.90
1397/10/26,8,142.5,18,289.5,-0.3,0,450.30
1397/10/26,9,145.8,16.9,290.5,-0.4,0,453.60
1397/10/26,10,152.8,16.6,306.7,1,0,475.10
1397/10/26,11,162.8,16.5,317.4,1,0,495.60
1397/10/26,12,165.4,16.4,343.1,1.1,0,523.90
1397/10/26,13,165.8,15.5,327.9,1.3,0,507.90
1397/10/26,14,166.1,16.5,321.6,1.4,0,502.80
1397/10/26,15,165.2,16.8,314.1,1.3,0,494.70
1397/10/26,16,172.5,14.9,309.8,1.2,0,495.90
1397/10/26,17,179.5,14.5,314.5,1.1,0,507.50
1397/10/26,18,175.3,15.7,341.5,1.8,0,530.70
1397/10/26,19,177.3,15,361.2,1.4,0,552.10
1397/10/26,20,185.8,13.7,357.2,1.4,0,555.30
1397/10/26,21,183.4,15,344.9,1.3,0,542.10
1397/10/26,22,171.9,14.3,316.9,1.1,0,502.10
1397/10/26,23,160.4,14.8,306.9,1.1,0,480.90
1397/10/26,24,153.3,17.3,297.3,1.6,0,466.20
1397/10/27,1,145.2,18.9,285.2,0.5,0,448.90
1397/10/27,2,139.2,21.1,271.1,0.8,0,430.70
1397/10/27,3,135.3,23.7,261.6,0.9,0,419.70
1397/10/27,4,134.5,25.3,261,1.2,0,419.60
1397/10/27,5,134.8,24.2,260.7,1.2,0,418.50
1397/10/27,6,135.4,21.2,266.3,0.9,0,422.00
1397/10/27,7,139.1,22.3,271.7,0,0,433.10
1397/10/27,8,144.3,19.9,280.3,-0.7,0,445.20
1397/10/27,9,147,16.3,293.1,-0.5,0,456.90
1397/10/27,10,150.3,15,312.1,1.1,0,476.30
1397/10/27,11,153.9,14.5,325.1,1.1,0,492.40
1397/10/27,12,153.9,14.6,352.7,1.2,0,520.00
1397/10/27,13,155.3,15.4,328.8,1.3,0,498.20
1397/10/27,14,157.3,15.4,316.1,1.3,0,487.60
1397/10/27,15,158.8,16.1,311,1.3,0,484.70
1397/10/27,16,165,16.2,305.1,1.2,0,485.10
1397/10/27,17,173.2,15.4,305.6,1.3,0,492.90
1397/10/27,18,169.8,15.3,345.9,1.6,0,529.40
1397/10/27,19,173.1,15,372.8,1.3,0,559.60
1397/10/27,20,182.9,14.8,369.3,1.3,0,565.70
1397/10/27,21,179.2,15.3,341.5,1.3,0,534.60
1397/10/27,22,169.2,14.8,322.3,1.2,0,505.10
1397/10/27,23,158,15.8,305.6,1.3,0,478.10
1397/10/27,24,147.7,15.4,297.9,1.8,0,459.10
1397/10/28,1,131.5,17.5,275.5,0,0,424.50
1397/10/28,2,127.8,20.8,264,0.6,0,411.90
1397/10/28,3,123.9,21.1,254.4,0.9,0,398.50
1397/10/28,4,122.7,21.6,253.4,1,0,396.60
1397/10/28,5,124.8,22.8,253.2,1.1,0,399.70
1397/10/28,6,127.7,23.5,253.5,1.1,0,403.70
1397/10/28,7,134.2,22.6,262.3,0.4,0,418.70
1397/10/28,8,146.7,27.1,270.1,-0.5,0,444.40
1397/10/28,9,156.8,24.8,277.9,-0.6,0,460.10
1397/10/28,10,162.9,21.6,306.7,0.7,0,490.50
1397/10/28,11,167.1,20.8,319.6,0.7,0,506.80
1397/10/28,12,164.9,18.3,352.9,0.7,0,535.30
1397/10/28,13,162,18.1,327.1,0.7,0,506.60
1397/10/28,14,160.6,19.1,311.5,0.7,0,490.50
1397/10/28,15,162.8,19.8,305.6,0.7,0,487.60
1397/10/28,16,167.9,21.5,292,0.6,0,480.80
1397/10/28,17,174,20.5,291.2,0.7,0,485.00
1397/10/28,18,166.4,16.2,345.8,1.3,0,527.20
1397/10/28,19,165.2,14.9,376.6,1.7,0,555.10
1397/10/28,20,171.3,14.8,373,1.6,0,557.50
1397/10/28,21,169.6,15.2,344.5,1.7,0,527.70
1397/10/28,22,159.1,14.2,316.7,1,0,489.00
1397/10/28,23,148.3,16.3,298.6,1.1,0,462.10
1397/10/28,24,137.9,18.1,277.6,1.4,0,432.30
1397/10/29,1,149.2,21.4,271.9,-0.2,0,442.70
1397/10/29,2,145.2,24.1,258.6,0.2,0,427.70
1397/10/29,3,140.6,23.9,254.9,0.8,0,418.70
1397/10/29,4,139.6,25.3,252.3,1,0,416.10
1397/10/29,5,140.1,27.3,251.3,1.1,0,417.70
1397/10/29,6,141.7,26.8,254.5,0.9,0,422.10
1397/10/29,7,140.7,20.2,259,0.7,0,419.20
1397/10/29,8,143.9,17.7,267.3,0.2,0,428.80
1397/10/29,9,146.2,15.2,276.4,-0.3,0,438.10
1397/10/29,10,151.1,14.4,302,1.1,0,466.50
1397/10/29,11,154.2,14.4,314.8,1.1,0,482.30
1397/10/29,12,155,14.2,351.5,1,0,519.70
1397/10/29,13,155.4,14.6,329.6,1.1,0,498.50
1397/10/29,14,155.5,14.6,313.7,1.1,0,482.70
1397/10/29,15,153.8,15.4,304.5,1.1,0,472.60
1397/10/29,16,157.7,14.7,295.5,1.1,0,466.80
1397/10/29,17,166,15.2,293.2,1.2,0,473.10
1397/10/29,18,164.1,14.5,345.4,1.5,0,522.50
1397/10/29,19,163.2,14.7,373.1,1.5,0,549.50
1397/10/29,20,170,13.9,366.7,1.4,0,549.20
1397/10/29,21,170.2,15.5,338.6,1.5,0,522.80
1397/10/29,22,161.1,15.9,311.3,1.1,0,487.20
1397/10/29,23,150.3,15.1,296.2,1.1,0,460.50
1397/10/29,24,143.2,15.9,279.4,1.3,0,437.20
1397/10/30,1,139.1,19.2,268.3,-0.4,0,427.10
1397/10/30,2,133.7,20.7,254.8,-0.1,0,409.30
1397/10/30,3,130.4,20.3,249.1,0.4,0,399.40
1397/10/30,4,128.7,22.1,248.4,0.7,0,398.40
1397/10/30,5,128.6,22.9,247.9,0.6,0,398.80
1397/10/30,6,130.8,22.3,251.1,0.5,0,403.80
1397/10/30,7,132.4,19.9,257,0.4,0,409.00
1397/10/30,8,137.7,17.6,267.3,0.3,0,422.20
1397/10/30,9,140.2,15.6,278.7,0.4,0,434.10
1397/10/30,10,146.2,14.8,305.2,1,0,465.20
1397/10/30,11,150.4,14.3,319.1,0.9,0,482.90
1397/10/30,12,149.3,13.9,354.7,0.8,0,517.20
1397/10/30,13,152.4,13.6,334.6,0.9,0,499.70
1397/10/30,14,153.9,14.8,315.1,1,0,482.70
1397/10/30,15,147.4,13.9,304.4,1,0,464.70
1397/10/30,16,150.2,15.1,293.4,1,0,457.80
1397/10/30,17,154,14.9,291.4,0.9,0,459.40
1397/10/30,18,148.8,15.2,345.4,1.3,0,508.00
1397/10/30,19,147.8,14.4,373.2,1.2,0,534.20
1397/10/30,20,154.4,14.1,366.4,1.3,0,533.70
1397/10/30,21,151.1,14.1,337.7,1.3,0,501.60
1397/10/30,22,143.3,14.7,308.8,0.9,0,465.90
1397/10/30,23,135.6,15.1,291.4,0.8,0,441.30
1397/10/30,24,132.5,16.4,275.5,1.5,0,423.00
1397/11/01,1,136.8,18.2,271.5,1.1,0,425.30
1397/11/01,2,132.4,20.5,256.5,1.7,0,407.70
1397/11/01,3,125.7,22.7,251.6,2,0,398.00
1397/11/01,4,124.4,23.3,249.9,2.4,0,395.20
1397/11/01,5,125.9,23.5,255.4,2.5,0,402.40
1397/11/01,6,128.4,22.5,253.1,2.1,0,401.80
1397/11/01,7,130.2,20.4,257.3,1.5,0,406.40
1397/11/01,8,133.1,18.9,268.7,0.6,0,420.10
